placeId,sourceNodeId,occurrenceId,placeName,pleiadesId,pleiadesName,latitude,longitude,featureType,document,chapter,office,unit,sourceLine,matchType,confidence,contextStatus,gisProvince,expectedProvince,hardProvince,softProvince,region
OCC000171,,OCC000171,Intercisa,197323,Intercisa,46.974661,18.937209,unknown,Occidentis,Dux provinciae Valeriae,,Cuneus equitum Constantianorum,1276,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000174,,OCC000174,Altino,197110,Altinum,45.956108,18.683919,fort,Occidentis,Dux provinciae Valeriae,,Cuneus equitum Fortensium,1278,CONTEXT_EXACT,confirmed,SOFT_MATCH,VALERIA,Valeriae ripensis,,Valeriae ripensis,
OCC000176,,OCC000176,Crumero,197232,Crumerum,47.758799,18.538585,unknown,Occidentis,Dux provinciae Valeriae,,Equites promoti,1280,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,PANNONIA SUPERIOR,Valeriae ripensis,,Valeriae ripensis,
OCC000177,,OCC000177,Solua,197519,Solva,47.793351,18.741986,unknown,Occidentis,Dux provinciae Valeriae,,Equites Mauri,1281,CONTEXT_FUZZY,confirmed,SOFT_MATCH,VALERIA,Valeriae ripensis,,Valeriae ripensis,
OCC000179,,OCC000179,Cirpi,197208,Cirpi,47.794589,19.034743,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1283,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000181,,OCC000181,Campona,197187,Campona,47.393234,18.984598,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1285,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000183,,OCC000183,Vetusalinae,197580,Vetus Salina,47.119577,18.86527,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1287,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000184,,OCC000184,Intercisa,197323,Intercisa,46.974661,18.937209,unknown,Occidentis,Dux provinciae Valeriae,,Equites sagittarii,1288,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000186,,OCC000186,Lussonio,197362,Lussonium,46.656784,18.881709,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1290,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000188,,OCC000188,Ad Statuas,197085,Ad Statuas,46.248772,18.686978,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1292,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000189,,OCC000189,Florentiae,197360,Florentia,46.081535,18.758743,unknown,Occidentis,Dux provinciae Valeriae,,Equites Dalmatae,1293,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000190,,OCC000190,Altino,197110,Altinum,45.956108,18.683919,fort,Occidentis,Dux provinciae Valeriae,,Equites sagittarii,1294,CONTEXT_EXACT,confirmed,SOFT_MATCH,VALERIA,Valeriae ripensis,,Valeriae ripensis,in burgo contra Florentiam
OCC000191,,OCC000191,Ad Militare,197073,Ad Militare,45.850803,18.85223,unknown,Occidentis,Dux provinciae Valeriae,,Equites Flavianenses,1295,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000193,,OCC000193,Pone Navata,197452,Ponte Navata,47.798208,18.980086,fort,Occidentis,Dux provinciae Valeriae,,Auxilia Ursarensia,1297,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000194,,OCC000194,Ad Statuas,197085,Ad Statuas,46.248772,18.686978,unknown,Occidentis,Dux provinciae Valeriae,,Auxilia Ursarensia,1297,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000196,,OCC000196,Cardabiaca,197283,Cardabiaca,47.724319,18.660225,unknown,Occidentis,Dux provinciae Valeriae,,Auxilia insidiatorum,1300,CONTEXT_EXACT,confirmed,SOFT_MATCH,VALERIA,Valeriae ripensis,,Valeriae ripensis,
OCC000198,,OCC000198,Aliscae,197103,Alisca,46.312562,18.757918,unknown,Occidentis,Dux provinciae Valeriae,Praefectus,legionis secundae adiutricis cohortis quintae partis superioris,1302,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000199,,OCC000199,Florentiae,197360,Florentia,46.081535,18.758743,unknown,Occidentis,Dux provinciae Valeriae,Praefectus,legionis secundae adiutricis partis inferioris,1303,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000201,,OCC000201,Cirpi,197208,Cirpi,47.794589,19.034743,unknown,Occidentis,Dux provinciae Valeriae,Praefectus,legionis secundae adiutricis,1306,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000202,,OCC000202,Lussonio,197362,Lussonium,46.656784,18.881709,unknown,Occidentis,Dux provinciae Valeriae,Praefectus,legionis secundae adiutricis,1307,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000203,,OCC000203,Florentiae,197360,Florentia,46.081535,18.758743,unknown,Occidentis,Dux provinciae Valeriae,Praefectus,classis Histricae,1308,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Valeriae ripensis,,Valeriae ripensis,
OCC000212,,OCC000212,Arrabonae,197141,Arrabona,47.5,17.5,unknown,Occidentis,Dux Pannoniae primae,,Cuneus equitum stablesianorum,1330,CONTEXT_EXACT,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000213,,OCC000213,Arrabonae,197141,Arrabona,47.5,17.5,unknown,Occidentis,Dux Pannoniae primae,,Equites promoti,1331,CONTEXT_EXACT,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000215,,OCC000215,Ala Nova,128354,Ala Nova,48.141031,16.477115,unknown,Occidentis,Dux Pannoniae primae,,Equites Dalmatae,1333,CONTEXT_EXACT,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000220,,OCC000220,Quadrato,197463,Quadrata,47.736147,17.390445,unknown,Occidentis,Dux Pannoniae primae,,Equites Mauri,1338,,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000222,,OCC000222,Carnunto,128376,Carnuntum,48.113346,16.867891,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis quartaedecimaegeminae militum liburnariorum cohortis quintae partis superior,1341,CONTEXT_EXACT,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000223,,OCC000223,Arrabonae,197141,Arrabona,47.5,17.5,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis decimae et quartaedecimaegeminae geminarum militum liburnariorum,1342,CONTEXT_EXACT,confirmed,SOFT_MATCH,PANNONIA SUPERIOR,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000227,,OCC000227,Ad Mauros,118543,Ad Mauros,48.308623,14.023625,unknown,Occidentis,Dux Pannoniae primae,,Equites promoti,1346,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000228,,OCC000228,Lentiae,118803,Lentia,48.306072,14.286293,unknown,Occidentis,Dux Pannoniae primae,,Equites sagittarii,1347,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000230,,OCC000230,Arlape,118571,Arlape,48.211913,15.208959,unknown,Occidentis,Dux Pannoniae primae,,Equites Dalmatae,1349,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000231,,OCC000231,Augustianis,118581,Augustiana,48.351096,15.743137,unknown,Occidentis,Dux Pannoniae primae,,Equites Dalmatae,1350,CONTEXT_FUZZY,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000232,,OCC000232,Comagenis,128385,Comagena,48.330987,16.052027,unknown,Occidentis,Dux Pannoniae primae,,Equites promoti,1351,,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000233,,OCC000233,Ioviaco,118761,Ioviacum,48.424004,13.871117,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis secundae Italicae militum liburnariorum,1352,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000234,,OCC000234,Lentiae,118803,Lentia,48.306072,14.286293,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis secundae Italicae partis inferioris,1353,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000235,,OCC000235,Lauriaco,118802,Lauriacum,48.220692,14.465958,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis secundae Italicae,1354,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000236,,OCC000236,Adiuuense,118541,Ad Iuvense,48.167341,14.715782,unknown,Occidentis,Dux Pannoniae primae,Praefectus,legionis primae Noricorum militum liburnariorum cohortis Quintae partis superioris,1355,CONTEXT_FUZZY,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000239,,OCC000239,Austuris,118577,Asturis,48.344636,15.910311,unknown,Occidentis,Dux Pannoniae primae,Tribunus,cohortis,1360,,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000240,,OCC000240,Cannabiaca,128375,Cannabiaca,48.329013,16.177392,unknown,Occidentis,Dux Pannoniae primae,Tribunus,cohortis,1361,CONTEXT_EXACT,confirmed,SOFT_MATCH,NORICUM RIPENSE,Pannoniae et Norici ripensis,,Pannoniae et Norici ripensis,
OCC000244,,OCC000244,Submuntorio,118986,Summuntorium,48.646252,10.8264,unknown,Occidentis,Dux Raetiae,,Equites stablesiani iuniores,1377,CONTEXT_FUZZY,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000245,,OCC000245,Castra Regina,118929,Castra Regina,49.016496,12.100904,unknown,Occidentis,Dux Raetiae,Praefectus,legionis tertiae Italicae partis superioris,1378,CONTEXT_EXACT,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000246,,OCC000246,Vallato,119017,Vallatum,48.717024,11.493325,unknown,Occidentis,Dux Raetiae,Praefectus,legionis tertiae Italicae partis superioris,1378,CONTEXT_EXACT,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000247,,OCC000247,Submuntorio,118986,Summuntorium,48.646252,10.8264,unknown,Occidentis,Dux Raetiae,Praefectus,legionis tertiae Italicae partis superioris deputatae ripae primae,1379,CONTEXT_FUZZY,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000249,,OCC000249,Guntiae,118716,Guntia,48.454426,10.281491,unknown,Occidentis,Dux Raetiae,Praefectus,militum Ursariensium,1381,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000251,,OCC000251,Teriolis,187581,Teriolis,47.273341,11.242145,unknown,Occidentis,Dux Raetiae,Praefectus,legionis tertiae Italicae transvectioni specierum deputatae,1383,CONTEXT_EXACT,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000252,,OCC000252,Quintanis,118919,Quintana,48.669403,13.078749,unknown,Occidentis,Dux Raetiae,Praefectus,alae primae Flaviae Raetorum,1384,,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000254,,OCC000254,Abusina,118539,Abusina,48.850022,11.77073,unknown,Occidentis,Dux Raetiae,Tribunus,cohortis tertiae Brittorum,1386,CONTEXT_EXACT,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000255,,OCC000255,Vallatio,119017,Vallatum,48.717024,11.493325,unknown,Occidentis,Dux Raetiae,Praefectus,alae secundae Valeriae singularis,1387,,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000256,,OCC000256,Venaxamodorum,119019,Venaxamodurum,48.735955,11.184336,unknown,Occidentis,Dux Raetiae,Tribunus,cohortis sextae Valeriaae Raetorum,1388,CONTEXT_FUZZY,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000257,,OCC000257,Parroduno,118903,Parrodunum,48.70045,11.016986,unknown,Occidentis,Dux Raetiae,Tribunus,cohortis primae Herculeae Raetorum,1389,CONTEXT_EXACT,confirmed,SOFT_MATCH,RAETIA,Raetiae primae et secundae,,Raetiae primae et secundae,
OCC000265,,OCC000265,Grannona in litore Saxonico,138377,Grannona,47.5,-2.5,unknown,Occidentis,Dux tractus Armoricani,Tribunus,cohortis primae novae Armoricanae,1423,EXACT_NO_CONTEXT,confirmed,NO_POLYGON,,tractus Armoricani et Neruicani,,tractus Armoricani et Neruicani,
OCC000268,,OCC000268,Osismis,69511,Osismis,48.389734,-4.486847,unknown,Occidentis,Dux tractus Armoricani,Praefectus,militum Maurorum Osismiacorum,1426,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,LUGDUNENSIS II,tractus Armoricani et Neruicani,,tractus Armoricani et Neruicani,
OCC000270,,OCC000270,Aleto,69556,Aletum,48.635814,-2.027308,unknown,Occidentis,Dux tractus Armoricani,Praefectus,militum Martensium,1428,EXACT_NO_CONTEXT,confirmed,NO_POLYGON,,tractus Armoricani et Neruicani,,tractus Armoricani et Neruicani,
OCC000275,,OCC000275,Marcis in litore Saxonico,109140,Marcis,50.810751,1.70763,unknown,Occidentis,Dux Belgicae secundae,,Equites Dalmatae,1452,CONTEXT_EXACT,confirmed,SOFT_MATCH,BELGICA II,Balgicae secundae,,Balgicae secundae,
OCC000280,,OCC000280,Dano,79412,Danum,53.5254159814,-1.13510287779,fort,Occidentis,Dux Britanniarum,Praefectus,equitum Crispianorum,1472,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000282,,OCC000282,Arbeia,89104,Arbeia,55.00434,-1.430879,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri barcariorum Tigrisiensium,1474,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000284,,OCC000284,Concangios,89146,Concangios,54.855844,-1.571925,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri vigilum,1476,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000285,,OCC000285,Lavatres,89224,Lavatris,54.517008,-2.007831,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri exploratorum,1477,,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000286,,OCC000286,Verteris,89312,Verteris,54.5214081466,-2.32367380505,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri directorum,1478,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000288,,OCC000288,Maglone,89236,Maglone,54.807397,-3.15326,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri Solensium,1480,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000289,,OCC000289,Magis,89237,Magis,54.655581462,-3.54593836797,unknown,Occidentis,Dux Britanniarum,Praefectus,numeri Pacensium,1481,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000292,,OCC000292,Segeduno,89288,Segedunum,54.987873,-1.532381,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis quartae Lingonum,1485,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000294,,OCC000294,Conderco,89150,Condercum,54.977092,-1.664359,unknown,Occidentis,Dux Britanniarum,Praefectus,alae primae Asturum,1487,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000295,,OCC000295,Vindobala,89315,Vindobala,55.00241,-1.82535,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis primae Frixagorum,1488,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000296,,OCC000296,Hunno,89201,Hunno,55.010652,-2.005582,unknown,Occidentis,Dux Britanniarum,Praefectus,alae Sabinianae,1489,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000297,,OCC000297,Cilurno,89144,Cilurnum,55.025811,-2.139952,unknown,Occidentis,Dux Britanniarum,Praefectus,alae secundae Asturum,1490,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000300,,OCC000300,Vindolana,89313,Vindolanda,54.991355,-2.361412,fort,Occidentis,Dux Britanniarum,Tribunus,cohortis quartae Gallorum,1493,CONTEXT_FUZZY,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000301,,OCC000301,Aesica,89095,Aesica,54.994861,-2.464486,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis primae Asturum,1494,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000304,,OCC000304,Petrianis,89307,Petriana,54.905036,-2.934149,unknown,Occidentis,Dux Britanniarum,Praefectus,alae Petrianae,1497,,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000306,,OCC000306,Congavata,89151,Congabata,54.928087,-3.148943,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis secundae Lingonum,1500,,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000307,,OCC000307,Axeloduno,89307,Axeloduno,54.905036,-2.934149,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis primae Hispanorum,1501,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000308,,OCC000308,Gabrosenti,89189,Gabrosentum,54.573931,-3.576289,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis secundae Thracum,1502,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000310,,OCC000310,Glannibanta,89193,Glannibanta,54.355499,-3.410628,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis primae Morinorum,1504,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000311,,OCC000311,Alione,89097,Alione,54.720887,-3.49391,unknown,Occidentis,Dux Britanniarum,Tribunus,cohortis tertiae Neruiorum,1505,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000313,,OCC000313,Olenaco,89260,Olenacum,53.9409021261,-2.11595049214,unknown,Occidentis,Dux Britanniarum,Praefectus,alae primae Herculeae,1507,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000314,,OCC000314,Virosido,89317,Virosidum,54.3068751237,-2.09791134362,fort,Occidentis,Dux Britanniarum,Tribunus,cohortis sextae Neruiorum,1508,CONTEXT_EXACT,confirmed,SOFT_MATCH,BRITANNIAE I AND II,Britanniarum,,Britanniarum,
OCC000320,,OCC000320,Vangiones,109410,Vangiones,49.9937962862,8.26684591801,unknown,Occidentis,Dux Mogontiacensis,Praefectus,militum secundae Flaviae,1527,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,GERMANIA I,Mogonticensis,,Mogonticensis,
OCC000321,,OCC000321,Mogontiaco,109169,Mogontiacum,49.993005,8.278026,unknown,Occidentis,Dux Mogontiacensis,Praefectus,militum armigerorum,1528,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,GERMANIA I,Mogonticensis,,Mogonticensis,
OCC000322,,OCC000322,Bingio,108809,Bingium,49.968995,7.895659,unknown,Occidentis,Dux Mogontiacensis,Praefectus,militum Bingensium,1529,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,GERMANIA I,Mogonticensis,,Mogonticensis,
OCC000323,,OCC000323,Bodobrica,108817,Bodobrica,50.230984,7.591936,unknown,Occidentis,Dux Mogontiacensis,Praefectus,militum balistariorum,1530,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,GERMANIA I,Mogonticensis,,Mogonticensis,
OCC000326,,OCC000326,Aquileiae,187290,Aquileia,45.768259,13.364601,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis Venetum,1547,REGION_EXACT,confirmed,REGION_MATCH,VENETIA ET HISTRIA,Venetia inferiore,Venetia inferiore,,ITALIA
OCC000327,,OCC000327,Ravennae,393480,Ravenna,44.415718,12.196604,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,militum iuniorum Italicorum,1549,CONTEXT_CONFLICT_EXACT,confirmed,HARD_MISMATCH,AEMILIA ET LIGURIA,Flaminia,Flaminia,,ITALIA
OCC000328,,OCC000328,Ravennae,393480,Ravenna,44.415718,12.196604,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis Ravennatium cum curis eiusdem civitatis,1550,CONTEXT_CONFLICT_EXACT,confirmed,HARD_MISMATCH,AEMILIA ET LIGURIA,Flaminia,Flaminia,,ITALIA
OCC000329,,OCC000329,Como,383627,Como,45.81192,9.085784,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis Comensis cum curis eiusdem civitatis,1552,CONTEXT_EXACT,confirmed,HARD_MATCH,AEMILIA ET LIGURIA,Liguria,Liguria,,ITALIA
OCC000330,,OCC000330,Miseno,432941,Misenum,40.786279,14.084884,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis Misenatium,1554,CONTEXT_NEAR_EXACT,confirmed,HARD_NEAR_MATCH,,Campania,Campania,,ITALIA
OCC000331,,OCC000331,Viennae,128537,Vienna,48.211345,16.373946,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis fluminis Rhodani,1557,EXACT_NO_CONTEXT,confirmed,REGION_MISMATCH,NORICUM RIPENSE,Riparensi,Riparensi,,GALLIAE
OCC000333,,OCC000333,Ebruduni Sapaudiae,167750,Ebrudunum,44.565627,6.496364,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,classis barcariorum,1558,REGION_EXACT,confirmed,REGION_MATCH,ALPES MARITIMAE,Riparensi,Riparensi,,GALLIAE
OCC000334,,OCC000334,Massiliae Graecorum,148127,Massilia,43.296854,5.382499,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,militum musculariorum,1559,REGION_EXACT,confirmed,REGION_MATCH,VIENNENSIS,Riparensi,Riparensi,,GALLIAE
OCC000336,,OCC000336,Lapurdo,246461,Lapurdum,43.492723,-1.474944,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Tribunus,cohortis Noevempopulanae,1562,REGION_EXACT,confirmed,REGION_MATCH,NOVEM POPULI,Novempopulana,Novempopulana,,GALLIAE
OCC000340,,OCC000340,Paetaonio,236598,Petavonium,42.0898132,-5.9981701,fort,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Tribunus,cohortis secundae Flaviae Pacatianae,1570,CONTEXT_FUZZY,confirmed,HARD_MATCH,GALLAECIA,Callaecia,Callaecia,,HISPANIA
OCC000344,,OCC000344,Iuliobriga,236493,Iuliobriga,42.985111,-4.113918,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Tribunus,cohortis Celtiberae,1573,CONTEXT_CONFLICT_EXACT,confirmed,HARD_MISMATCH,TARRACONENSIS,Callaecia,Callaecia,,HISPANIA
OCC000345,,OCC000345,Veleia,246232,Veleia,42.819044,-2.807792,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Tribunus,cohortis primae Gallicae,1575,CONTEXT_EXACT,confirmed,HARD_MATCH,TARRACONENSIS,Tarraconensi,Tarraconensi,,HISPANIA
OCC000347,,OCC000347,Baiocas et Constantiae Lugdunensis secundae,69471,Baiocas,49.275076,-0.706872,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,laetorum Batavorum et gentilium Sueuorum,1578,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,LUGDUNENSIS II,,,,
OCC000352,,OCC000352,Atrabatis,108764,Atrebates,50.5,2.5,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,laetorum Batavorum Nemetacensium,1584,,confirmed,HARD_MATCH,BELGICA II,belgicae secundae,belgicae secundae,,
OCC000355,,OCC000355,Tungros,108765,Atuatuca Tungrorum,50.780857,5.464831,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,laetorum Lagensium,1587,CONTEXT_EXACT,confirmed,HARD_MATCH,GERMANIA II,germaniae secundae,germaniae secundae,,
OCC000358,,OCC000358,Opittergii,393459,Opitergium,45.781271,12.493648,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1598,FUZZY_NO_CONTEXT,confirmed,NO_CONTEXT,VENETIA ET HISTRIA,Italia mediterranea,Italia mediterranea,,
OCC000359,,OCC000359,Patauio,393473,Patavium,45.409561,11.876975,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1599,FUZZY_NO_CONTEXT,confirmed,NO_CONTEXT,VENETIA ET HISTRIA,Italia mediterranea,Italia mediterranea,,
OCC000360,,OCC000360,Cremonae,383628,Cremona,45.133639,10.026149,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1601,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,AEMILIA ET LIGURIA,Italia mediterranea,Italia mediterranea,,
