occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText
OCC000193,Occidentis,Dux provinciae Valeriae,1297,Pone Navata,tail,,Auxilia Ursarensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000194,Occidentis,Dux provinciae Valeriae,1297,Ad Statuas,alternate,,Auxilia Ursarensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000195,Occidentis,Dux provinciae Valeriae,1299,Cirpe,tail,,Auxilia Fortensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000196,Occidentis,Dux provinciae Valeriae,1300,Cardabiaca,tail,,Auxilia insidiatorum,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000197,Occidentis,Dux provinciae Valeriae,1301,Bregtione,tail,Praefectus,legionis primae adiutricis cohortis quintae partis superioris,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000198,Occidentis,Dux provinciae Valeriae,1302,Aliscae,tail,Praefectus,legionis secundae adiutricis cohortis quintae partis superioris,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000199,Occidentis,Dux provinciae Valeriae,1303,Florentiae,tail,Praefectus,legionis secundae adiutricis partis inferioris,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000200,Occidentis,Dux provinciae Valeriae,1304,Acinco,tail,Praefectus,legionis secundae adiutricis partis superioris,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000201,Occidentis,Dux provinciae Valeriae,1306,Cirpi,tail,Praefectus,legionis secundae adiutricis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000202,Occidentis,Dux provinciae Valeriae,1307,Lussonio,tail,Praefectus,legionis secundae adiutricis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000203,Occidentis,Dux provinciae Valeriae,1308,Florentiae,tail,Praefectus,classis Histricae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000204,Occidentis,Dux provinciae Valeriae,1309,Vincentiae,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000205,Occidentis,Dux provinciae Valeriae,1310,quadriborgio,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000206,Occidentis,Dux provinciae Valeriae,1311,Iovia,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000207,Occidentis,Dux provinciae Valeriae,1312,ad burgum Centenarium,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000208,Occidentis,Dux provinciae Valeriae,1313,Alesacae,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000209,Occidentis,Dux provinciae Valeriae,1314,Marinanae,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000210,Occidentis,Dux provinciae Valeriae,1315,Transiacinco,tail,Praefectus,legionis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis
OCC000211,Occidentis,Dux Pannoniae primae,1329,Flexo,tail,,Cuneus equitum Dalmatarum,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000212,Occidentis,Dux Pannoniae primae,1330,Arrabonae,tail,,Cuneus equitum stablesianorum,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000213,Occidentis,Dux Pannoniae primae,1331,Arrabonae,tail,,Equites promoti,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000214,Occidentis,Dux Pannoniae primae,1332,Quadriburgio,tail,,Equites sagittarii,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000215,Occidentis,Dux Pannoniae primae,1333,Ala Nova,tail,,Equites Dalmatae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000216,Occidentis,Dux Pannoniae primae,1334,Aequinoctoiae,tail,,Equites Dalmatae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000217,Occidentis,Dux Pannoniae primae,1335,Ad Herculem,tail,,Equites Dalmatae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000218,Occidentis,Dux Pannoniae primae,1336,Gerolate,tail,,Equites sagittarii,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000219,Occidentis,Dux Pannoniae primae,1337,Flexo,tail,,Equites promoti,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000220,Occidentis,Dux Pannoniae primae,1338,Quadrato,tail,,Equites Mauri,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000221,Occidentis,Dux Pannoniae primae,1340,Vindomarae,tail,Praefectus,legionis decimae geminae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000222,Occidentis,Dux Pannoniae primae,1341,Carnunto,tail,Praefectus,legionis quartaedecimaegeminae militum liburnariorum cohortis quintae partis superior,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000223,Occidentis,Dux Pannoniae primae,1342,Arrabonae,tail,Praefectus,legionis decimae et quartaedecimaegeminae geminarum militum liburnariorum,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000224,Occidentis,Dux Pannoniae primae,1343,Arrunto,tail,Praefectus,classis Histricae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000225,Occidentis,Dux Pannoniae primae,1343,Vindomanae,tail,Praefectus,classis Histricae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000226,Occidentis,Dux Pannoniae primae,1344,Arrianis,tail,Tribunus,cohortis,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000227,Occidentis,Dux Pannoniae primae,1346,Ad Mauros,tail,,Equites promoti,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000228,Occidentis,Dux Pannoniae primae,1347,Lentiae,tail,,Equites sagittarii,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000229,Occidentis,Dux Pannoniae primae,1348,Lacufelicis,tail,,Equites sagittarii,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000230,Occidentis,Dux Pannoniae primae,1349,Arlape,tail,,Equites Dalmatae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000231,Occidentis,Dux Pannoniae primae,1350,Augustianis,tail,,Equites Dalmatae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000232,Occidentis,Dux Pannoniae primae,1351,Comagenis,tail,,Equites promoti,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000233,Occidentis,Dux Pannoniae primae,1352,Ioviaco,tail,Praefectus,legionis secundae Italicae militum liburnariorum,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000234,Occidentis,Dux Pannoniae primae,1353,Lentiae,tail,Praefectus,legionis secundae Italicae partis inferioris,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000235,Occidentis,Dux Pannoniae primae,1354,Lauriaco,tail,Praefectus,legionis secundae Italicae,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000236,Occidentis,Dux Pannoniae primae,1355,Adiuuense,tail,Praefectus,legionis primae Noricorum militum liburnariorum cohortis Quintae partis superioris,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000237,Occidentis,Dux Pannoniae primae,1356,Fafianae,tail,Praefectus,legionis liburnariorum primorum Noricorum,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000238,Occidentis,Dux Pannoniae primae,1359,Boiodoro,tail,Tribunus,cohortis,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000239,Occidentis,Dux Pannoniae primae,1360,Austuris,tail,Tribunus,cohortis,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000240,Occidentis,Dux Pannoniae primae,1361,Cannabiaca,tail,Tribunus,cohortis,Pannoniae et Norici ripensis,,,Pannoniae et Norici ripensis,Pannoniae et Norici ripensis,,Dux Pannoniae primae / Dux Pannoniae primae / Sub dispositione viri spectabilis ducis Pannoniae et Norici ripensis
OCC000241,Occidentis,Dux Raetiae,1375,Augustanis,tail,,Equites stablesiani seniores,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000242,Occidentis,Dux Raetiae,1376,Ponte Aoni,tail,,Equites stablesiani iuniores,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000243,Occidentis,Dux Raetiae,1376,Febians,alternate,,Equites stablesiani iuniores,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000244,Occidentis,Dux Raetiae,1377,Submuntorio,tail,,Equites stablesiani iuniores,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000245,Occidentis,Dux Raetiae,1378,Castra Regina,tail,Praefectus,legionis tertiae Italicae partis superioris,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000246,Occidentis,Dux Raetiae,1378,Vallato,alternate,Praefectus,legionis tertiae Italicae partis superioris,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000247,Occidentis,Dux Raetiae,1379,Submuntorio,tail,Praefectus,legionis tertiae Italicae partis superioris deputatae ripae primae,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000248,Occidentis,Dux Raetiae,1380,Cambidano,tail,Praefectus,legionis tertiae Italicae pro parte media praetendentis a Vimania Cassiliacum usque,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000249,Occidentis,Dux Raetiae,1381,Guntiae,tail,Praefectus,militum Ursariensium,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000250,Occidentis,Dux Raetiae,1382,Foetibus,tail,Praefectus,legionis tertiae Italicae transvectioni specierum deputatae,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000251,Occidentis,Dux Raetiae,1383,Teriolis,tail,Praefectus,legionis tertiae Italicae transvectioni specierum deputatae,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000252,Occidentis,Dux Raetiae,1384,Quintanis,tail,Praefectus,alae primae Flaviae Raetorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000253,Occidentis,Dux Raetiae,1385,Batavis,tail,Tribunus,cohortis novae Batavorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000254,Occidentis,Dux Raetiae,1386,Abusina,tail,Tribunus,cohortis tertiae Brittorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000255,Occidentis,Dux Raetiae,1387,Vallatio,tail,Praefectus,alae secundae Valeriae singularis,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000256,Occidentis,Dux Raetiae,1388,Venaxamodorum,tail,Tribunus,cohortis sextae Valeriaae Raetorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000257,Occidentis,Dux Raetiae,1389,Parroduno,tail,Tribunus,cohortis primae Herculeae Raetorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000258,Occidentis,Dux Raetiae,1390,Pinianis,tail,Tribunus,cohortis quintae Valeriae Frygum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000259,Occidentis,Dux Raetiae,1391,Caelio,tail,Tribunus,cohortis tertiae Herculeae Pannoniorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000260,Occidentis,Dux Raetiae,1393,Confluentibus,tail,Praefectus,numeri barbaricariorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000261,Occidentis,Dux Raetiae,1393,Brecantia,tail,Praefectus,numeri barbaricariorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000262,Occidentis,Dux Raetiae,1394,Vimania,tail,Praefectus,alae secundae Valeriae Sequanorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000263,Occidentis,Dux Raetiae,1395,Arbore,tail,Tribunus,cohortis Herculeae Pannoniorum,Raetiae primae et secundae,,,Raetiae primae et secundae,Raetiae primae et secundae,,Dux Raetiae / Dux Raetiae / Sub dispositione viri spectabilis ducis provinciae Raetiae primae et secundae
OCC000264,Occidentis,Dux provinciae Sequanici,1409,Olitione,tail,,Milites Latavienses,Sequanici,,,Sequanici,Sequanici,,Dux provinciae Sequanici / Dux provinciae Sequanici / Sub dispositione viri spectabilis ducis provinciae Sequanici
OCC000265,Occidentis,Dux tractus Armoricani,1423,Grannona in litore Saxonico,tail,Tribunus,cohortis primae novae Armoricanae,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000266,Occidentis,Dux tractus Armoricani,1424,Blabia,tail,Praefectus,militum Carronensium,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000267,Occidentis,Dux tractus Armoricani,1425,Benetis,tail,Praefectus,militum Maurorum Benetorum,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000268,Occidentis,Dux tractus Armoricani,1426,Osismis,tail,Praefectus,militum Maurorum Osismiacorum,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000269,Occidentis,Dux tractus Armoricani,1427,Mannatias,tail,Praefectus,militum superventorum,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000270,Occidentis,Dux tractus Armoricani,1428,Aleto,tail,Praefectus,militum Martensium,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000271,Occidentis,Dux tractus Armoricani,1429,Constantia,tail,Praefectus,militum primae Flaviae,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000272,Occidentis,Dux tractus Armoricani,1430,Rotomago,tail,Praefectus,militum Ursariensium,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000273,Occidentis,Dux tractus Armoricani,1431,Abrincatis,tail,Praefectus,militum Dalmatarum,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000274,Occidentis,Dux tractus Armoricani,1432,Grannono,tail,Praefectus,militum Grannonensium,tractus Armoricani et Neruicani,,,tractus Armoricani et Neruicani,tractus Armoricani et Neruicani,,Dux tractus Armoricani / Dux tractus Armoricani / Sub dispositione viri spectabilis ducis tractus Armoricani et Neruicani
OCC000275,Occidentis,Dux Belgicae secundae,1452,Marcis in litore Saxonico,tail,,Equites Dalmatae,Balgicae secundae,,,Balgicae secundae,Balgicae secundae,,Dux Belgicae secundae / Dux Belgicae secundae / Sub dispositione viri spectabilis ducis Balgicae secundae
OCC000276,Occidentis,Dux Belgicae secundae,1453,Quartensi,tail,Praefectus,classis Sambricae,Balgicae secundae,,,Balgicae secundae,Balgicae secundae,,Dux Belgicae secundae / Dux Belgicae secundae / Sub dispositione viri spectabilis ducis Balgicae secundae
OCC000277,Occidentis,Dux Belgicae secundae,1453,Hornensi,tail,Praefectus,classis Sambricae,Balgicae secundae,,,Balgicae secundae,Balgicae secundae,,Dux Belgicae secundae / Dux Belgicae secundae / Sub dispositione viri spectabilis ducis Balgicae secundae
OCC000278,Occidentis,Dux Belgicae secundae,1454,Portu Epatiaci,tail,Tribunus,militum Neruiorum,Balgicae secundae,,,Balgicae secundae,Balgicae secundae,,Dux Belgicae secundae / Dux Belgicae secundae / Sub dispositione viri spectabilis ducis Balgicae secundae
OCC000279,Occidentis,Dux Britanniarum,1471,Praesidio,tail,Praefectus,equitum Dalmatarum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000280,Occidentis,Dux Britanniarum,1472,Dano,tail,Praefectus,equitum Crispianorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000281,Occidentis,Dux Britanniarum,1473,Morbio,tail,Praefectus,equitum catafractariorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000282,Occidentis,Dux Britanniarum,1474,Arbeia,tail,Praefectus,numeri barcariorum Tigrisiensium,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000283,Occidentis,Dux Britanniarum,1475,Dicti,tail,Praefectus,numeri Neruiorum Dictensium,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000284,Occidentis,Dux Britanniarum,1476,Concangios,tail,Praefectus,numeri vigilum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000285,Occidentis,Dux Britanniarum,1477,Lavatres,tail,Praefectus,numeri exploratorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000286,Occidentis,Dux Britanniarum,1478,Verteris,tail,Praefectus,numeri directorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
OCC000287,Occidentis,Dux Britanniarum,1479,Barboniaco,tail,Praefectus,numeri defensorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Sub dispositione viri spectabilis ducis Britanniarum
